Food Name,Sample Code,Product Description,Food Group,Country of Origin,Intended Use,Sample Type,Sub Sample,Sample Collection Date,Reason Collected,Human Illness Flag,Sampling Location Type,Sampling Location City Name,Sampling Location Province,Sampling Location Country,Lab Name,Analysis Completion Date,Result Operator,Result Value,Units of measurement,Analyte Name,Analyte Group,LOD,LOQ,Basis for Result,Quality Assurance,Result Comments,Test Method Name,Test Method Code,Instrumentation,Method Comments,Project Code,Project Name,Project Description,Organization
"Baby Food, Dinners, Meat Or Poultry & Vegetable",TDS2013-LL04-PCB,"LL04 Dinners, meat or poultry + vegetable (Babyfood)/Repas : viande ou volaille + légume (aliments pour bébés)",Babyfood,Unknown,Ready-to-eat,Composite,Yes,2013-09-15,Surveillance,No,Grocery Store,Montreal,Quebec,Canada,HC FD BCS FRD Legacy POPs,2014-12-15,=,36.5,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS2013.PCB,Total Diet Study 2013 Polychlorinated Biphenyls,,Health Canada
"Baby Food, Dinners, Meat Or Poultry & Vegetable",TDS2015-LL04-PCB,"LL04 Dinners, meat or poultry + vegetable (Babyfood)/Repas : viande ou volaille + légume (aliments pour bébés)",Babyfood,Unknown,Ready-to-eat,Composite,Yes,2015-10-15,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Legacy POPs,2016-12-15,=,31.88621406,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS2015F.PCB,Total Diet Study 2015 Polychlorinated Biphenyls,,Health Canada
"Baby Food, Dinners, Meat Or Poultry Or Eggs",LL08-TDS2005-PCB,,Babyfood,Unknown,,Composite,Yes,2005-05-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,HC FD BCS FRD Legacy POPs,2011-06-01,=,126.7,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS2005.PCB,Total Diet Study 2005 Polychlorinated biphenyl,,Health Canada
"Baby Food, Dinners, Meat Or Poultry Or Eggs",LL08-TDS2006-PCB,,Babyfood,Unknown,,Composite,Yes,2006-09-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Legacy POPs,2014-06-01,=,44.1,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS2006.PCBs,Total Diet Study 2006 Polychlorinated Biphenyls,,Health Canada
"Baby Food, Dinners, Meat Or Poultry Or Eggs",TDS1992-LL08-PCB,"LL08 Meat, poultry or eggs (Babyfood)/Viande, volaille ou œufs (aliments pour bébés)",Babyfood,Unknown,,Composite,Yes,1992-09-15,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,HC FD BCS FRD Legacy POPs,1998-01-15,=,335,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS1992.PCB,Total Diet Study 1992 Polychlorinated Biphenyls,,Health Canada
"Baby Food, Dinners, Meat Or Poultry Or Eggs",TDS1993-LL08-PCB,"LL08 Meat, poultry or eggs (Babyfood)/Viande, volaille ou œufs (aliments pour bébés)",Babyfood,Unknown,,Composite,Yes,1993-09-15,Surveillance,No,Grocery Store,Montreal,Quebec,Canada,HC FD BCS FRD Legacy POPs,1998-01-15,=,471,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS1993.PCB,Total Diet Study 1993 Polychlorinated Biphenyls,,Health Canada
"Baby Food, Dinners, Meat Or Poultry Or Eggs",TDS1994S-LL08-PCB,"LL08 Meat, poultry or eggs (Babyfood)/Viande, volaille ou œufs (aliments pour bébés)",Babyfood,Unknown,,Composite,Yes,1994-07-15,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,HC FD BCS FRD Legacy POPs,1998-01-15,=,174,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab used only QA and reference standards during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS1994.PCB,Total Diet Study 1994 Polychlorinated Biphenyls,,Health Canada
"Baby Food, Dinners, Meat Or Poultry Or Eggs",TDS1994W-LL08-PCB,"LL08 Meat, poultry or eggs (Babyfood)/Viande, volaille ou œufs (aliments pour bébés)",Babyfood,Unknown,,Composite,Yes,1994-01-15,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Legacy POPs,1998-01-15,=,212,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab used only QA and reference standards during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS1994.PCB,Total Diet Study 1994 Polychlorinated Biphenyls,,Health Canada
"Baby Food, Dinners, Meat Or Poultry Or Eggs",TDS1995S-LL08-PCB,"LL08 Meat, poultry or eggs (Babyfood)/Viande, volaille ou œufs (aliments pour bébés)",Babyfood,Unknown,,Composite,Yes,1995-07-15,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,HC FD BCS FRD Legacy POPs,1998-01-15,=,562,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS1995.PCB,Total Diet Study 1995 Polychlorinated Biphenyls,,Health Canada
"Baby Food, Dinners, Meat Or Poultry Or Eggs",TDS1995W-LL08-PCB,"LL08 Meat, poultry or eggs (Babyfood)/Viande, volaille ou œufs (aliments pour bébés)",Babyfood,Unknown,,Composite,Yes,1995-01-15,Surveillance,No,Grocery Store,Vancouver,British Columbia,Canada,HC FD BCS FRD Legacy POPs,1998-01-15,=,283,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS1995.PCB,Total Diet Study 1995 Polychlorinated Biphenyls,,Health Canada
"Baby Food, Dinners, Meat Or Poultry Or Eggs",TDS1996-LL08-PCB,"LL08 Meat, poultry or eggs (Babyfood)/Viande, volaille ou œufs (aliments pour bébés)",Babyfood,Unknown,,Composite,Yes,1996-01-15,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,HC FD BCS FRD Legacy POPs,1998-01-15,=,328,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS1996.PCB,Total Diet Study 1996 Polychlorinated Biphenyls,,Health Canada
"Baby Food, Dinners, Meat Or Poultry Or Eggs",TDS1998-LL08-PCB,"LL08 Meat, poultry or eggs (Babyfood)/Viande, volaille ou œufs (aliments pour bébés)",Babyfood,Unknown,,Composite,Yes,1998-01-15,Surveillance,No,Grocery Store,Whitehorse,Yukon,Canada,HC FD BCS FRD Legacy POPs,2000-12-15,=,31.683,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS1998.PCB,Total Diet Study 1998 Polychlorinated Biphenyls,,Health Canada
"Baby Food, Dinners, Meat Or Poultry Or Eggs",TDS2000-LL08-PCB,"LL08 Meat, poultry or eggs (Babyfood)/Viande, volaille ou œufs (aliments pour bébés)",Babyfood,Unknown,,Composite,Yes,2000-01-15,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,HC FD BCS FRD Legacy POPs,2002-01-15,=,193,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS2000.PCB,Total Diet Study 2000 Polychlorinated Biphenyls,,Health Canada
"Baby Food, Dinners, Meat Or Poultry Or Eggs",TDS2001-LL08-PCB,"LL08 Meat, poultry or eggs (Babyfood)/Viande, volaille ou œufs (aliments pour bébés)",Babyfood,Unknown,,Composite,Yes,2001-01-15,Surveillance,No,Grocery Store,St. John's,Newfoundland and Labrador,Canada,HC FD BCS FRD Legacy POPs,2002-12-15,=,151,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS2001.PCB,Total Diet Study 2001 Polychlorinated Biphenyls,,Health Canada
"Baby Food, Dinners, Meat Or Poultry Or Eggs",TDS2002-LL08-PCB,"LL08 Meat, poultry or eggs (Babyfood)/Viande, volaille ou œufs (aliments pour bébés)",Babyfood,Unknown,,Composite,Yes,2002-01-15,Surveillance,No,Grocery Store,Vancouver,British Columbia,Canada,HC FD BCS FRD Legacy POPs,2003-12-15,=,185.0892248,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS2002.PCB,Total Diet Study 2002 Polychlorinated Biphenyls,,Health Canada
"Baby Food, Dinners, Meat Or Poultry Or Eggs",TDS2003-LL08-PCB,"LL08 Meat, poultry or eggs (Babyfood)/Viande, volaille ou œufs (aliments pour bébés)",Babyfood,Unknown,Ready-to-eat,Composite,Yes,2003-09-15,Surveillance,No,Grocery Store,Montreal,Quebec,Canada,HC FD BCS FRD Legacy POPs,2004-12-15,=,157.4,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS2003.PCB,Total Diet Study 2003 Polychlorinated Biphenyls,,Health Canada
"Baby Food, Dinners, Meat Or Poultry Or Eggs",TDS2007-LL08-PCB,"LL08 Meat, poultry or eggs (Babyfood)/Viande, volaille ou œufs (aliments pour bébés)",Babyfood,Unknown,Ready-to-eat,Composite,Yes,2007-09-15,Surveillance,No,Grocery Store,Vancouver,British Columbia,Canada,HC FD BCS FRD Legacy POPs,2008-12-15,=,56.1,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS2007.PCB,Total Diet Study 2007 Polychlorinated Biphenyls,,Health Canada
"Baby Food, Dinners, Meat Or Poultry Or Eggs",TDS2009-LL08-PCB,"LL08 Meat, poultry or eggs (Babyfood)/Viande, volaille ou œufs (aliments pour bébés)",Babyfood,Unknown,Ready-to-eat,Composite,Yes,2009-09-01,Surveillance,No,Grocery Store,Calgary,Alberta,Canada,HC FD BCS FRD Legacy POPs,2010-12-15,=,52.2,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS2009.PCB,Total Diet Study 2009 Polychlorinated Biphenyls,,Health Canada
"Baby Food, Dinners, Meat Or Poultry Or Eggs",TDS2013-LL08-PCB,"LL08 Meat, poultry or eggs (Babyfood)/Viande, volaille ou œufs (aliments pour bébés)",Babyfood,Unknown,Ready-to-eat,Composite,Yes,2013-09-15,Surveillance,No,Grocery Store,Montreal,Quebec,Canada,HC FD BCS FRD Legacy POPs,2014-12-15,=,79,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS2013.PCB,Total Diet Study 2013 Polychlorinated Biphenyls,,Health Canada
"Baby Food, Dinners, Meat Or Poultry Or Eggs",TDS2015-LL08-PCB,"LL08 Meat, poultry or eggs (Babyfood)/Viande, volaille ou œufs (aliments pour bébés)",Babyfood,Unknown,Ready-to-eat,Composite,Yes,2015-10-15,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Legacy POPs,2016-12-15,=,48.64410232,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS2015F.PCB,Total Diet Study 2015 Polychlorinated Biphenyls,,Health Canada
